"39%","XP (before v21.0)","XP","Puzzle_ID:Puzzle_name","Author","Size","Category 1","Category 2","Puzzle type","Added"
"","3586","3287","[#228079:Pokemon Fusion]","FuryBreaker","78x60","Video","Super","","1898"
"","3104","2845","[#227777:ONE PIECE - ""GEAR 5"" Luffy]","ayakasumiria","80x80","Anime","","","1899"
"","4327","4327","[#228324:Neofelis nebulosa]","yagr","80x80","Cats","Photorealism","","1900"
"","3335","3335","[#228417:The Great Wave off Kanagawa]","Rhae","70x70","Painting","Japan","","1901"
"","3205","3205","[#228330:Pokemon Fusion]","FuryBreaker","80x78","Video","Super","None","1902"
"","3302","3302","[#228405:Eurypyga Helias]","yagr","80x80","Birds","Photorealism","","1903"
"","4630","4244","[#228333:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","1904"
"","3045","3045","[#228511:Rhynochetos jubatus]","yagr","80x80","Birds","Photorealism","","1905"
"","3913","3913","[#228520:Tiger Family]","Ira","80x80","Cats","Photorealism","","1906"
"","3566","3269","[#228568:628 Braviary]","Kawaii Characters","80x80","Video","Super","","1907"
"","3133","3133","[#228729:Cowgirl in the desert]","NikiNoki","80x80","Cartoon","People","","1908"
"","3055","3055","[#228459:Pokemon Fusion]","FuryBreaker","79x80","Video","Super","","1909"
"","3404","3404","[#228614:Hypselodoris Iba]","Allay","80x80","Fish","Photorealism","","1910"
"","3966","3636","[#228380:Blue mountains]","lalalamai","80x80","Nature","","","1911"
"","3095","3095","[#228813:MyDesign107]","JACK4L","80x80","Designs","","","1912"
"","3201","3201","[#228733:Kangaroo]","Ira","80x80","Animals","Photorealism","","1913"
"","3564","3267","[#228777:Mergus octosetaceus]","yagr","80x80","Birds","Photorealism","","1914"
"","3497","3497","[#228665:Red tree]","lalalamai","80x80","Plants","","","1915"
"","3206","3206","[#228781:Cotinga cayana]","yagr","80x80","Birds","Photorealism","","1916"
"","3202","3202","[#228812:MyDesign106]","JACK4L","80x80","Designs","","","1917"
"","3672","3672","[#228845:Shipyard Human (Warcraft II)]","TonyB","80x80","Video","Houses","","1918"
"","3266","2994","[#228892:Centrocercus urophasianus]","yagr","80x80","Birds","Photorealism","","1919"
"","3287","3287","[#228866:Shipyard Orc (Warcraft II)]","TonyB","80x80","Video","Houses","","1920"
"","3091","3091","[#228968:Azur Lane_Z23]","Raphael1101","80x80","Anime","Video","","1921"
"","3862","3540","[#229010:Squirrel]","Ira","80x80","Animals","Photorealism","","1922"
"","3165","2901","[#229085:Zoey]","saul88","80x80","People","Music","","1923"
"","3195","3195","[#229182:Pixie-bob]","yagr","80x80","Cats","Photorealism","","1924"
"","4093","4093","[#229181:Ocicat]","yagr","80x80","Cats","Photorealism","","1925"
"","3192","3192","[#229041:MyDesign108]","JACK4L","80x80","Designs","","","1926"
"","3055","3055","[#229150:Hypnotic]","IMAFRKRU12","80x80","Designs","","","1927"
"","3378","3096","[#229173:Opisthocomus hoazin]","yagr","80x80","Birds","Photorealism","","1928"
"","3023","3023","[#229120:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","1929"
"","3071","2815","[#229172:Pteridophora alberti]","yagr","80x80","Birds","Photorealism","","1930"
"","4412","4412","[#229116:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","1931"
"","3205","3205","[#229238:Crows]","irazawa","80x80","Birds","Photorealism","","1932"
"","3533","3533","[#222217:MyDesign8]","JACK4L","80x80","Designs","","","1933"
"","4454","4082","[#229297:Prionailurus bengalensis]","yagr","80x80","Cats","Photorealism","","1934"
"","3020","3020","[#229293:Leptailurus serval]","yagr","80x80","Cats","Photorealism","","1935"
"","3340","3083","[#229179:641 Tornadus Therian Forme]","Kawaii Characters","68x80","Video","Super","","1936"
"","3030","3030","[#229370:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","None","1937"
"","3102","3102","[#229512:Mekong Bobtail]","yagr","80x80","Cats","Photorealism","","1938"
"","3860","3563","[#229488:The Coffin of Andy and Leyley]","Eren YEGA 104","80x80","Anime","Video","","1939"
"","3243","3243","[#229539:Dreams in the Witch House]","Jan Kokto","70x80","Adventures","","","1940"
"","3030","3030","[#229509:643 Reshiram]","Kawaii Characters","80x80","Video","Super","","1941"
"","3860","3538","[#229626:James Marshall (Jimi) Hendrix]","yagr","80x80","People","Music","","1942"
"","4119","3802","[#229558:Sokoke]","yagr","80x80","Cats","Photorealism","","1943"
"","3323","3046","[#229508:642 Thundurus Therian Forme]","Kawaii Characters","80x75","Video","Super","","1944"
"","3120","3120","[#229212:Intersection]","ozzzz","76x76","Designs","","","1945"
"","3731","3444","[#229732:Eagle]","Ira","80x80","Birds","Photorealism","","1946"
"","3013","2762","[#229586:645 Landorus Incarnate Forme]","Kawaii Characters","78x75","Video","Super","","1947"
"","3467","3467","[#229731:Giraffe]","Ira","80x80","Animals","Photorealism","","1948"
"","3283","3010","[#229780:Pokemon Fusion]","FuryBreaker","80x77","Video","Super","","1949"
"","3473","3473","[#229559:Toyger]","yagr","80x80","Cats","Photorealism","","1950"
"","3258","3007","[#229919:KIMETSU - ""Mugen Castle Arc"" S,KOCHO]","ayakasumiria","80x80","Kawaii","Anime","","1951"
"","3471","3471","[#229844:646 White Kyurem]","Kawaii Characters","80x80","Video","Super","","1952"
"","3148","3148","[#229845:646 Black Kyurem]","Kawaii Characters","80x80","Video","Super","","1953"
"","3356","3356","[#230047:MyDesign109]","JACK4L","80x80","Designs","","","1954"
"","5468","5013","[#230080:Tattoo 7]","GHOST666999666","80x80","Super","People","","1955"
"","3022","3022","[#230077:Enthusiasm]","IMAFRKRU12","80x80","Designs","","","1956"
"","3730","3730","[#229974:Yellow Book Cover]","ViniciusGomes","80x80","People","Smiles","","1957"
"","3595","3595","[#230041:Lagiacrus (Monster Hunter)]","EeveeArc","78x79","Video","Unreal","","1958"
"","3203","3203","[#230170:Oil Refinery Human (Warcraft II)]","TonyB","80x80","Video","Houses","","1959"
"","4005","3671","[#228825:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","1960"
"","3208","3208","[#229973:Barioth (Monster Hunter)]","EeveeArc","74x73","Video","Unreal","","1961"
"","3086","3086","[#230241:MyDesign111]","JACK4L","80x80","Designs","","","1962"
"","3643","3643","[#230227:Charles Edward Anderson ""Chuck"" Berry]","yagr","80x80","People","Music","","1963"
"","3032","3032","[#230314:MyDesign114]","JACK4L","80x80","Designs","","","1964"
"","3493","3493","[#230225:Sharon Marie Tate Polanski]","yagr","80x80","Movies","People","","1965"
"","3267","2995","[#230164:Cat has meal]","Laynanorya","80x80","Cats","","","1966"
"","3325","3048","[#229779:Pokemon Fusion]","FuryBreaker","72x69","Video","Super","","1967"
"","3150","3150","[#229526:644 Zekrom]","Kawaii Characters","80x80","Video","Super","","1968"
"","3466","3200","[#229546:Babyfant]","Chaoslienchen","80x80","Kawaii","Animals","","1969"
"","3680","3397","[#224097:Pokemon Fusion]","FuryBreaker","80x64","Video","Super","","1970"
"","3544","3544","[#223470:Raphus cucullatus]","yagr","80x80","Birds","Photorealism","","1971"
"","3042","2788","[#219263:Iguana]","yagr","80x80","Animals","Photorealism","","1972"
"","3101","2842","[#221440:Starry night]","Jagarciabo","80x74","Painting","Twilight","","1973"
"","4061","4061","[#230437:SuperSketch Turner (comix zone)]","Sergetsu","80x80","Video","Super","","1974"
"","3590","3291","[#230475:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","1975"
"","3013","3013","[#230406:Pokemon Fusion]","FuryBreaker","80x76","Video","Super","None","1976"
"","3239","2969","[#230372:Lurking Pit Worm]","GibS_Stitcher","62x63","Video","Unreal","","1977"
"","3402","3402","[#230774:MyDesign115]","JACK4L","80x80","Designs","","","1978"
"","3266","2994","[#230713:Pokemon Fusion]","FuryBreaker","62x80","Video","Super","","1979"
"","3074","2818","[#230691:Chameleon]","badeend","80x60","Animals","Plants","","1980"
"","3275","3002","[#230769:Pit Worm Gladiator]","GibS_Stitcher","63x64","Video","Unreal","","1981"
"","3102","2843","[#230783:Pit Worm Tunneler]","GibS_Stitcher","61x63","Video","Unreal","","1982"
"","3379","3379","[#230995:MyDesign118]","JACK4L","80x80","Designs","","","1983"
"","3047","3047","[#230963:Chrysiridia rhipheus]","yagr","80x80","Insects","Photorealism","","1984"
"","3059","3059","[#230509:Will Wood - Everything is a Lot]","MissyMischief222","80x80","Symbols","Music","","1985"
"","3231","2961","[#230974:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","1986"
"","3036","3036","[#231039:MyDesign119]","JACK4L","80x80","Designs","","","1987"
"","3220","3220","[#231073:MyDesign120]","JACK4L","80x80","Designs","","","1988"
"","3034","3034","[#230778:MyDesign116]","JACK4L","80x80","Designs","","","1989"
"","3523","3523","[#231190:Cherry blossoms]","Viio","80x80","Flowers","","","1990"
"","3685","3685","[#231079:MyDesign121]","JACK4L","80x80","Designs","","","1991"
"","3921","3594","[#231296:Boloria]","yagr","80x80","Insects","Photorealism","","1992"
"","3696","3696","[#231198:Limenitis populi]","yagr","80x80","Insects","Photorealism","","1993"
"","3151","3151","[#231393:MyDesign126]","JACK4L","80x80","Designs","","","1994"
"","3992","3660","[#231688:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","1995"
"","3059","3059","[#231741:Mother cat]","Jan Kokto","80x80","Cats","Love","","1996"
"","3061","3061","[#231704:Neptis rivularis]","yagr","80x80","Insects","Photorealism","","1997"
"","3497","3228","[#231703:Araschnia levana]","yagr","80x80","Insects","Photorealism","","1998"
"","3381","3099","[#231789:Sephisa princeps]","yagr","80x80","Insects","Photorealism","","1999"
"","3116","2857","[#231754:Dandy's World]","Oceanofharmony","80x80","Kawaii","Video","","2000"
"","4067","3728","[#231826:Pokemon Fusion]","FuryBreaker","79x80","Video","Super","","2001"
"","3655","3655","[#231699:Iphiclides podalirius]","yagr","80x80","Insects","Photorealism","","2002"
"","3010","2759","[#232111:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2003"
"","3931","3629","[#232103:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2004"
"","3629","3629","[#232260:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2005"
"","3071","2815","[#232252:Chrysiridia rhipheus]","yagr","80x80","Insects","Photorealism","","2006"
"","3020","3020","[#232193:Heihachi]","Oceanofharmony","80x80","Video","People","","2007"
"","4507","4507","[#232248:Seokia eximia]","yagr","80x80","Insects","Photorealism","","2008"
"","3536","3241","[#230782:Pit Worm Harbinger]","GibS_Stitcher","64x64","Video","Unreal","","2009"
"","3953","3953","[#232340:Pokemon Fusion]","FuryBreaker","73x80","Video","Super","","2010"
"","3816","3523","[#232339:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2011"
"","3048","3048","[#232527:Fluorescent colored patterns 38]","SOP","80x80","Designs","","","2012"
"","3851","3851","[#232341:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2013"
"","3724","3724","[#232184:Bear]","Ira","80x80","Animals","Photorealism","","2014"
"","4397","4030","[#232504:Genshin Impact]","lika_ka_13","80x80","Anime","Video","","2015"
"","3284","3284","[#232432:Athamanthia athamantis]","yagr","80x80","Insects","Photorealism","","2016"
"","3400","3400","[#232194:Pigeon]","Oceanofharmony","80x75","Birds","Photorealism","","2017"
"","3143","2881","[#232752:Argynnis paphia]","yagr","80x80","Insects","Photorealism","","2018"
"","4253","4253","[#232733:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2019"
"","3378","3378","[#232862:Pokemon Fusion]","FuryBreaker","80x79","Video","Super","","2020"
"","3655","3655","[#232929:The Minotaur]","Nononoobie","80x80","Unreal","History","","2021"
"","3174","3174","[#232904:Sigma Overwatch]","yukiOnna38","80x80","Video","","","2022"
"","3195","3195","[#233085:Pattern]","SOP","80x80","Designs","","","2023"
"","","4294","[#232996:Zebra]","Ira","80x80","Animals","Photorealism","","2024"
"","","3173","[#231820:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2025"
"","","3448","[#231943:Parnassius phoebus]","yagr","80x80","Insects","Photorealism","","2026"
"","","3839","[#233765:For the honour of Gismund (11.11.2025)]","Effti","80x80","Games","","","2027"
"","","3286","[#233273:Pokemon Fusion]","FuryBreaker","77x80","Video","Super","None","2028"
"","","3188","[#233181:Rhinoceros]","Ira","80x80","Animals","Photorealism","","2029"
"","","3012","[#233721:Bimbo]","meowing","80x79","People","","","2030"
"","","4079","[#233531:Kiss Print]","irazawa","80x80","People","Photorealism","","2031"
"","","3606","[#233276:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2032"
"","","3284","[#233790:Peonies]","Ira","80x80","Flowers","Photorealism","","2033"
"","","3262","[#233847:Golden pattern 2]","grace cat","80x80","Designs","","","2034"
"","","3255","[#233812:Golden pattern 1]","grace cat","80x80","Designs","","","2035"
"","","3040","[#233656:MyDesign144]","JACK4L","80x80","Designs","","","2036"
"","","3015","[#233216:Illari Overwatch]","yukiOnna38","80x80","Video","","","2037"
"","","3261","[#233102:Pokemon Fusion]","FuryBreaker","74x79","Video","Super","","2038"
"","","3045","[#234203:MyDesign149]","JACK4L","80x80","Designs","","","2039"
"","","3410","[#232145:Owl]","Ira","80x80","Birds","Photorealism","","2040"
"","","4007","[#234097:African grey parrot]","Ira","80x80","Birds","Photorealism","","2041"
"","","3433","[#233846:Ring-necked Parakeet]","Ira","80x80","Birds","Photorealism","","2042"
"","","3424","[#233603:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2043"
"","","3665","[#235029:Dutch Alcon Blue Butterfly]","Nononoobie","80x80","Insects","","","2044"
"","","3575","[#234660:Tyrannosaurus rex]","AFerrari","80x80","Animals","","","2045"
"","","3361","[#234458:Too much apples!!]","not_darkly","80x80","Plants","","","2046"
"","","3026","[#235290:Golden pattern 10 (Christmas series)]","grace cat","80x80","Designs","Holidays","","2047"
"","","3051","[#178219:Taion]","ohihi","80x80","Anime","Video","","2048"
"","","3001","[#231351:Spyro the Dragon]","Oceanofharmony","70x80","Video","Dragons","","2049"
"","","3384","[#235453:Genshin Impact]","lika_ka_13","80x80","Anime","Video","","2050"
"","","3389","[#235449:MyDesign154]","JACK4L","80x80","Designs","","","2051"
"","","3054","[#231432:Pokemon Fusion]","FuryBreaker","80x75","Video","Super","","2052"
"","","3075","[#234798:Golden pattern 8]","grace cat","80x80","Designs","","","2053"
"","","3667","[#235679:MyDesign156]","JACK4L","80x80","Designs","","","2054"
"","","3495","[#235133:Pokemon Fusion]","FuryBreaker","80x70","Video","Super","","2055"
"","","3049","[#235282:Red squares]","RebeccaNonogram","80x80","Designs","","","2056"
"","","3499","[#235137:Pokemon Fusion]","FuryBreaker","69x80","Video","Super","","2057"
"","","3264","[#234945:Deltote bankiana]","Ira","80x80","Insects","Photorealism","","2058"
"","","3121","[#235339:Cockatoo parrot]","Ira","80x80","Birds","Photorealism","","2059"
"","","4444","[#235400:Radujnaia spiral']","fixayn","80x80","Designs","","","2060"
"","","3166","[#235788:MyDesign157]","JACK4L","80x80","Designs","","","2061"
"","","3046","[#235760:Christmas carols]","Xeniya","80x79","People","Holidays","","2062"
"","","3307","[#236137:MyDesign160]","JACK4L","80x80","Designs","","","2063"
"","","3063","[#234190:Lithosia quadra]","Ira","80x80","Insects","Photorealism","","2064"
"","","4351","[#236099:MyDesign159]","JACK4L","80x80","Designs","","","2065"
"","","3041","[#231824:Pokemon Fusion]","FuryBreaker","69x80","Video","Super","","2066"
"","","3486","[#236079:MyDesign158]","JACK4L","80x80","Designs","","","2067"
"","","3035","[#130588:Dance of squares 3]","Psexanutik","80x80","Designs","","","2068"
"","","3995","[#236329:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2069"
"","","3006","[#182145:Pattern 340]","Irene 009","80x80","Designs","","","2070"
"","","3234","[#236171:Dinosaur skull]","Nononoobie","80x80","Animals","History","","2071"
"","","3040","[#236031:Pokemon Fusion]","FuryBreaker","80x70","Video","Super","","2072"
"","","3151","[#183100:Animal 20]","WanLing","80x80","Animals","Designs","","2073"
"","","4310","[#236322:Pokemon Fusion]","FuryBreaker","80x80","Video","Super","","2074"
"","","3087","[#236132:sua]","Eren YEGA 104","80x80","Anime","Music","","2075"
"","","3248","[#236965:MyDesign161]","JACK4L","80x80","Designs","","","2076"
"","","3012","[#234588:Counties of Sweden]","Vladimir Grachev","80x80","Around","Symbols","","2077"
"","","3028","[#230042:Cat]","Ki76","73x80","Cats","Photorealism","","2078"
"","","3048","[#229589:645 Lanodurs Therian Forme]","Kawaii Characters","74x80","Video","Super","","2079"
"","","3056","[#235759:Folk art 114: Romania]","aging69","80x80","Designs","Around","","2080"
"","","3107","[#225151:Industrias Sanctus]","GibS_Stitcher","64x65","Video","Unreal","","2081"
"","","3159","[#43474:Left and right leg of the forbidden one]","Jamster","80x80","Games","","None","2082"
"","","3176","[#230915:Nayper]","Nayperlamp","77x74","Anime","Video","","2083"
"","","3189","[#230473:Blue and red pattern 7]","SOP","80x80","Designs","","","2084"
"","","3204","[#231960:Rooster]","Ira","80x80","Birds","Photorealism","","2085"
"","","3298","[#230539:Marine Pit Worm]","GibS_Stitcher","64x64","Video","Unreal","","2086"
"","","3310","[#235609:MyDesign155]","JACK4L","80x80","Designs","","","2087"
"","","3319","[#230298:Accursed Pit Worm]","GibS_Stitcher","65x65","Video","Unreal","","2088"
"","","3325","[#232309:Grin (Of Light)]","Jan Kokto","80x75","Animals","","","2089"
"","","3364","[#230311:MyDesign113]","JACK4L","80x80","Designs","","","2090"
